Layer,Expert_ID,Total_Activations,Shapley_Value
2,87,1176,75.1181868743049
2,40,1141,74.17005485021733
2,76,1024,68.10035842293847
2,108,1018,66.69070284812656
2,98,960,64.55130868300755
2,68,943,63.48217878020436
2,115,934,62.99289096146759
2,56,969,62.05350293429497
2,51,999,61.9973046975268
2,7,948,60.85928809788699
2,0,940,60.813343328335606
2,16,855,58.46953991024489
2,57,860,56.729699666295566
2,48,827,55.64744409210942
2,38,841,55.51596681498009
2,39,874,54.91144006160668
2,17,805,54.58411645122921
2,72,835,54.36927273690338
2,126,841,54.0795328142381
2,80,775,52.93274578591647
2,29,828,52.7833213374339
2,119,800,52.49177326659297
2,103,780,51.76609067546308
2,27,838,51.55033370411597
2,11,773,50.03543363593977
2,90,756,48.60029662588064
2,84,784,48.241733238952335
2,61,704,46.03108392040514
2,117,708,45.78872358175708
2,107,684,45.64446607341525
2,25,663,43.62486095661886
2,69,724,43.577459803822414
2,116,688,43.04997005219456
2,8,715,42.524100852799094
2,49,647,42.03976640711909
2,1,614,40.81111144514895
2,92,606,40.74743542207379
2,122,742,40.350389321467944
2,81,594,40.29501169882248
2,59,608,39.879701726197816
2,75,575,38.95945892261257
2,88,620,38.845244716351225
2,95,563,37.915928535134924
2,82,585,37.707495507829194
2,104,544,36.34011514295169
2,20,539,36.203079674584046
2,54,546,35.803670745272555
2,41,526,35.678283410138164
2,100,522,34.9945565995314
2,77,530,34.883203559510505
2,12,515,33.85016869064809
2,14,575,33.353031145717615
2,37,493,32.377929500210875
2,46,454,30.37358294085636
2,123,469,30.35156584238911
2,97,478,30.30327815219531
2,24,476,30.269744160177876
2,10,454,28.829381130548917
2,70,416,27.252502780867605
2,42,394,26.201498396911678
2,109,369,24.613912098714252
2,53,358,23.619994438264683
2,64,348,22.03428646208209
2,93,333,21.8481751212038
2,114,318,21.202535645666817
2,15,315,20.58711067853171
2,125,297,20.004420866489863
2,30,305,19.580935338782183
2,2,287,19.122756423460963
2,86,287,18.669734047932074
2,67,289,18.173601982000186
2,26,284,17.792587001430224
2,91,274,17.760962472923165
2,33,277,17.676294073518424
2,113,271,17.639831985788497
2,121,274,17.33986837226552
2,44,247,16.47368234208225
2,99,251,16.40711902113461
2,62,240,16.013162773451974
2,9,239,15.167315535780553
2,31,222,14.803775027808696
2,89,208,13.094410456062306
2,120,200,12.053991614614548
2,94,188,10.97330367074526
2,124,169,10.75447077949859
2,63,162,10.539488320355964
2,101,172,10.35873192436039
2,36,154,9.978017903490644
2,23,171,9.931670109645628
2,96,162,9.670467185761964
2,60,146,9.461902113459395
2,74,143,9.246384872080085
2,32,109,6.509425677653528
2,21,112,5.74249165739712
2,111,102,5.723952539859104
2,79,91,5.416371726160385
2,73,85,5.158509454949944
2,118,54,3.230441230997407
2,3,53,3.224068409343715
2,22,38,2.379186750710667
2,5,35,2.2455506117908794
2,110,32,1.8423248053392667
2,106,41,1.720661846496107
2,13,23,1.4067918602368648
2,66,26,1.0949666295884315
2,71,19,1.0428253615127923
2,55,15,0.8812344045936931
2,58,17,0.8640552995391709
2,78,7,0.4034740982043541
2,102,7,0.3519535595105673
2,34,2,0.05214126807563961
2,28,2,0.04634779384501299
2,19,0,0.0
2,35,0,0.0
2,43,0,0.0
2,83,0,0.0
2,105,0,0.0
3,55,3749,251.85843348979571
3,104,3178,203.66813820911807
3,66,2917,190.8457313681823
3,61,2017,133.08296065923287
3,16,2107,131.25115869484367
3,81,1799,111.3876529477169
3,123,1465,94.73611029799123
3,20,1229,81.08836206896459
3,84,1155,74.81196037925714
3,103,1109,73.85158857063293
3,67,1002,67.01890989988838
3,45,1043,65.87411939191715
3,82,1041,65.7140412424056
3,47,934,62.895086681678336
3,0,999,58.968298109010476
3,10,922,57.08426028921082
3,51,883,56.96354535342303
3,106,880,56.12254356692634
3,12,852,54.79041039751734
3,80,869,54.76819481964124
3,112,833,53.46990483252949
3,5,833,53.06958712294729
3,4,912,52.96559669473996
3,70,835,52.62212643678214
3,71,832,51.515572858732405
3,114,805,51.50093671330696
3,86,774,50.30241935483905
3,23,748,47.34427141268045
3,89,745,45.89126807563996
3,92,838,45.63403781979945
3,93,656,44.09945290685812
3,7,741,43.73907516287941
3,39,656,43.63325150550443
3,46,689,43.53887360224797
3,107,703,43.274092425927805
3,1,663,42.755839822024114
3,97,670,42.60043839560313
3,91,721,42.38505747126396
3,100,657,42.05069124423946
3,32,651,41.10469966629559
3,69,619,40.928722886540505
3,87,648,40.90329123863133
3,41,662,40.352375655490526
3,6,751,38.7235817575082
3,94,603,38.565226795204524
3,120,549,36.42440012712514
3,105,648,36.41777901371876
3,79,538,36.02784272774739
3,31,775,35.6414534668149
3,101,559,35.595105672969844
3,59,542,34.15368928438989
3,108,494,32.666504449388114
3,25,539,32.53615127919892
3,42,498,32.49052766963299
3,72,506,32.37724455744466
3,13,522,30.6764460511681
3,117,485,30.26647255120081
3,21,472,29.927043119806452
3,37,454,28.72063730942891
3,77,458,28.689284390063182
3,17,486,28.411197626992763
3,2,434,28.369644432511144
3,29,438,28.133110863922894
3,124,452,27.972548863817153
3,11,456,26.76585094549512
3,56,428,26.5920467185761
3,109,402,25.353462912007473
3,40,408,25.230053594903463
3,24,393,24.86559139784935
3,34,376,24.785604076213684
3,30,367,24.74569167029385
3,73,403,23.369219767996267
3,121,385,23.055920719991942
3,68,342,22.764008620689683
3,50,341,22.657553531701893
3,60,342,21.26545835241778
3,76,319,20.578420467185765
3,64,358,20.13811642565807
3,115,322,20.134254109504397
3,113,302,19.84192505561735
3,3,270,17.56726223581755
3,102,325,16.650444938820826
3,90,271,16.64349276974413
3,99,239,14.804257817327859
3,119,239,14.512652947719724
3,48,239,13.85467980295564
3,75,216,13.757570139661382
3,127,225,13.683132773789078
3,126,230,13.56937000707859
3,28,217,13.049221357063375
3,57,197,12.758885534191412
3,19,202,12.33314794215796
3,74,189,11.86292850642129
3,122,193,11.812893956247661
3,118,198,11.045258620689651
3,9,185,10.5325361512792
3,26,198,10.372636262513943
3,36,165,10.212370470113001
3,58,176,9.756210604375243
3,43,166,9.59399332591769
3,98,150,9.342942775923875
3,35,137,8.597515758249918
3,22,141,8.07842046718577
3,111,130,7.260050850150948
3,38,117,7.091212458286995
3,88,114,6.674082313681875
3,62,116,6.569799777530582
3,65,84,5.272061549870235
3,78,84,4.524257722255496
3,8,88,4.50152947719689
3,116,79,4.194475342973674
3,33,74,3.4934649610678563
3,18,57,3.2762096774193576
3,85,54,2.8225806451612905
3,49,38,2.1725528364849844
3,110,33,1.8671539806133806
3,14,23,0.9501297738227661
3,125,5,0.25822342285078664
3,95,4,0.16685205784204676
3,44,2,0.05214126807563961
3,63,27,0.0
3,54,4,0.0
3,15,2,0.0
3,27,5,0.0
3,52,0,0.0
3,53,0,0.0
3,83,0,0.0
3,96,0,0.0
4,9,3737,251.01754474667928
4,13,2342,159.7129317860631
4,103,2223,145.42944541554047
4,124,1674,114.34632756935031
4,109,1703,109.64894856719073
4,101,1658,107.20244716351648
4,43,1525,101.27379186750771
4,114,1467,92.89642813002173
4,4,1316,89.12891428186065
4,127,1358,83.91441879866632
4,95,1215,80.4328382887895
4,26,1150,78.02494513423306
4,63,1128,73.02937607442665
4,122,1102,70.00834260289166
4,89,1014,66.3477581928632
4,11,1038,65.88338895068568
4,65,933,62.93965125569882
4,88,963,61.59017265560748
4,100,961,61.08523359288155
4,104,929,60.79622898682444
4,110,945,60.69243604004483
4,121,910,60.64724694104639
4,81,921,59.37152391546146
4,64,919,59.17393595222723
4,27,986,58.88487208008934
4,105,881,57.45335726564887
4,112,906,56.35681059763375
4,31,853,56.05014961851235
4,87,849,55.717101126855646
4,102,841,54.57754993470981
4,83,821,53.37720924483954
4,118,844,53.018310943783284
4,40,779,52.542176492399626
4,39,867,51.671996662959124
4,106,818,50.38777654183601
4,97,744,50.32738396197818
4,96,739,50.10617858226332
4,23,801,49.189756294873106
4,111,752,49.030172413793416
4,57,764,48.52150537634421
4,115,765,48.11480348535462
4,52,777,47.645532072673774
4,50,735,47.11915355686193
4,91,718,44.0141824249169
4,53,656,43.45996976697749
4,99,655,42.66314423433428
4,46,650,41.00710190810282
4,33,635,40.04063156593734
4,56,604,39.06021310227718
4,5,628,38.32541207402164
4,7,567,37.60232166795006
4,16,706,36.91601779755253
4,10,575,36.20035333376971
4,85,666,35.92880978865379
4,61,560,35.56862121934418
4,2,535,33.759733036707395
4,58,511,32.61448557865562
4,76,524,32.57091212458313
4,107,511,32.128501365152964
4,32,498,31.923096369703423
4,119,493,31.091309184117485
4,30,498,30.744630786343734
4,1,484,30.38097886540604
4,86,434,28.99054505005552
4,123,440,27.976991979392263
4,84,407,27.773425872252528
4,34,436,27.721774193548317
4,74,462,27.113459399332715
4,25,409,24.85400444938829
4,75,350,23.607880810328044
4,79,392,23.312940304041437
4,93,364,22.86165915344533
4,92,368,20.856507230255765
4,113,314,20.08790631565937
4,6,299,18.791304063338362
4,60,296,18.763131874922752
4,55,295,18.07029177718838
4,22,282,18.033322048653062
4,47,270,16.767762791991128
4,0,269,16.008284058310352
4,44,238,15.392102335928797
4,66,251,14.34464219503149
4,19,191,12.743325917686315
4,108,205,12.107469838281876
4,29,202,11.988629341243383
4,38,163,10.605920158200478
4,36,169,9.673446686794833
4,67,156,9.364980697507024
4,82,160,9.211624026696317
4,73,163,8.859049737803893
4,8,141,8.694846125324455
4,116,137,7.557007786429378
4,15,118,7.248391933065733
4,18,110,7.002730306401061
4,49,113,6.801538746755644
4,125,187,6.222191323693
4,3,178,5.839822024471642
4,48,83,5.384770957629685
4,70,76,4.897852073508907
4,51,80,4.7843563555465725
4,94,89,4.397246941045609
4,14,54,2.931497960697071
4,78,52,2.763487208008901
4,80,41,2.553342097279808
4,126,36,2.042199666295885
4,117,31,1.828420467185763
4,28,32,1.5874119391916943
4,71,29,1.2613221039249962
4,59,20,1.213469511578522
4,77,37,1.147107897664072
4,72,28,0.9385428253615135
4,37,19,0.9269558769002596
4,45,18,0.8690211345939933
4,98,15,0.8429505005561734
4,90,14,0.45189098998887656
4,35,8,0.3244345569150909
4,20,9,0.3012606599925844
4,54,7,0.2085650723025584
4,12,4,0.16221727845754547
4,68,4,0.11586948461253248
4,24,8,0.0
4,17,6,0.0
4,21,0,0.0
4,41,0,0.0
4,42,0,0.0
4,62,0,0.0
4,69,0,0.0
4,120,0,0.0
5,44,3142,212.67888465816108
5,77,2714,185.45380753388787
5,62,2360,160.67120373988507
5,74,2082,138.4692669274089
5,52,2112,137.40962180200054
5,79,1890,127.29421579532503
5,4,1755,120.73662928779555
5,54,1822,117.37715108289906
5,7,1754,109.26670659707285
5,68,1456,97.5896641914452
5,90,1455,93.62118039651716
5,30,1363,86.08924445965523
5,45,1302,83.4194078076166
5,41,1206,82.8327458437299
5,25,1262,77.00917686318097
5,51,1110,74.77648120553206
5,112,1124,73.56658913944835
5,70,1092,71.39877641824214
5,31,1077,71.35583655041552
5,97,1056,69.23290835971522
5,9,916,58.5445816989634
5,93,844,57.32504034216431
5,61,809,52.37155867630637
5,105,800,51.78957011058063
5,13,812,49.46784305794309
5,125,787,49.215036909697666
5,10,784,48.99541156840994
5,8,741,48.0825255574976
5,33,809,47.58759733036732
5,17,708,46.97008113590275
5,53,724,46.854722840193155
5,72,718,46.667190598249086
5,122,764,46.31408635858022
5,80,741,46.18136313075136
5,48,776,45.73754789271988
5,21,750,45.64595582393167
5,66,801,43.9238042269183
5,111,741,43.3815350389322
5,87,710,42.38505747126393
5,5,622,40.18006117908797
5,94,632,39.52308120133511
5,75,660,39.0798804226921
5,107,641,39.04801631442301
5,49,628,38.837344524218835
5,43,601,38.10136262513907
5,110,587,37.67127616543617
5,71,611,37.25783277716011
5,76,566,36.90694975093084
5,96,578,34.723410627192536
5,123,564,34.27419354838734
5,67,548,34.24147745861432
5,114,507,33.02677578261571
5,117,495,30.355698250581494
5,109,481,29.79501032893705
5,59,430,29.50162342542755
5,124,457,29.326566555432056
5,18,457,28.97543163901907
5,47,475,28.356159621802142
5,46,436,27.10811157696583
5,103,393,26.101305371981848
5,115,403,25.907409198626404
5,34,404,25.242167222840344
5,108,391,24.745087133852312
5,81,399,24.623713848720715
5,82,392,24.440034381636195
5,12,382,23.85028503893206
5,1,398,23.637374860956676
5,24,384,23.05339265850949
5,37,358,22.979592709848635
5,36,340,22.293970424654795
5,101,333,22.124255708957616
5,100,336,21.923514049426828
5,58,352,21.698946541909375
5,38,328,20.839126807563993
5,27,335,20.27947719688545
5,113,344,20.25862068965517
5,106,346,19.674638487208057
5,73,306,19.636980904708974
5,42,324,17.63070077864299
5,64,281,17.345661846496096
5,20,240,16.375646363827688
5,50,243,15.848048757879196
5,102,236,13.685841411091658
5,2,211,12.166295884315883
5,16,178,11.274782438003008
5,63,150,9.921154223647209
5,40,160,9.454949944382644
5,86,133,8.527102763754616
5,92,170,7.740081572117161
5,119,128,6.972032416971224
5,56,112,6.861790878754179
5,116,106,6.802697441601776
5,91,115,6.6451149425287275
5,84,117,6.585600161795942
5,78,122,6.560319546971389
5,23,90,5.612539573885521
5,14,90,5.374561478565928
5,29,92,5.08377363737486
5,0,76,4.891055421056074
5,98,74,4.672850786588271
5,55,76,4.671857619577316
5,39,74,4.53012307581901
5,99,82,4.317296996662956
5,104,66,4.037407819387798
5,121,68,3.9230096933100236
5,19,54,3.1864108268446416
5,32,54,2.9778457545420824
5,57,50,2.5226442078499924
5,126,42,2.343874145876371
5,85,35,2.196253412883003
5,88,42,1.9987486095661855
5,65,32,1.896948990942317
5,118,31,1.7534915338029917
5,127,30,1.6105858361142011
5,35,36,1.585094549499444
5,26,28,1.4078142380422694
5,22,19,1.063272917620886
5,120,24,0.9269558769002596
5,15,9,0.4929719890787744
5,83,7,0.18539117538005195
5,60,4,0.0
5,28,2,0.0
5,6,3,0.0
5,69,5,0.0
5,95,2,0.0
5,89,4,0.0
5,3,0,0.0
5,11,0,0.0
6,99,6637,449.72567899514826
6,16,5324,357.0736275600526
6,7,3182,212.3339906293153
6,101,2600,173.4059255654483
6,37,2602,173.27122728958685
6,115,2331,155.94764623166532
6,109,2298,150.58774013167766
6,8,2327,145.8854746014081
6,41,1868,123.8297182054174
6,96,1717,114.42497837103227
6,4,1683,113.12063909394197
6,71,1659,112.84618236787502
6,43,1533,102.66386131340893
6,118,1554,101.28118544414434
6,116,1485,96.6013824884796
6,53,1225,82.02228244148334
6,111,1068,72.3515801032495
6,12,1121,70.62100250278026
6,65,1016,68.61135013746915
6,120,990,66.7892776485659
6,119,960,63.164801167964306
6,78,937,62.687896461533114
6,79,868,57.8599538207438
6,17,752,50.63454343209589
6,105,780,50.16859010011073
6,0,767,48.551245210728084
6,127,714,47.66229616831904
6,83,723,47.2494691070887
6,112,661,43.681921212248305
6,39,679,43.58083055246591
6,23,650,42.28688441702891
6,35,596,39.66636371035566
6,86,589,39.418798665183346
6,63,604,39.37489022890931
6,87,583,38.0919275385348
6,44,554,37.58462763839099
6,108,558,36.47844009683972
6,93,538,36.43382248081943
6,77,530,35.46475250278073
6,34,556,35.16638857990368
6,76,525,34.70181753310798
6,28,531,34.41323692992228
6,67,477,32.04692456639076
6,117,470,30.7663276656604
6,46,450,29.86134879210533
6,104,420,27.310437523174038
6,72,395,25.764106583072138
6,88,386,25.149686208269888
6,123,366,23.711952674689
6,14,379,23.683722654801578
6,126,367,23.56785317018913
6,13,346,22.125647882990624
6,54,321,21.402186916280094
6,97,324,20.430950214042554
6,10,297,19.570355951056786
6,107,288,18.36190538506836
6,70,275,17.68830446527882
6,73,285,16.734864134752975
6,3,250,15.842255283648552
6,103,243,15.273142998393293
6,40,211,14.153242972301223
6,25,210,13.89403864376058
6,49,199,12.140225250278101
6,19,189,12.028731687690822
6,22,207,11.809997219132377
6,80,178,11.38169394565389
6,56,170,10.833514202772712
6,24,166,10.77177255774391
6,125,220,10.636818687430457
6,106,177,10.482326041280432
6,55,161,10.172919405399938
6,81,161,10.15347740876105
6,1,138,9.085058897350326
6,82,135,8.53726362625139
6,60,119,7.716907675194671
6,98,113,7.336645093875345
6,2,117,7.32460670586365
6,27,128,7.3152267952045555
6,91,129,7.292825361512799
6,124,127,6.97302558398221
6,20,103,6.599043028408987
6,30,93,5.803670745272519
6,94,91,5.77030033370412
6,84,98,5.745631346657577
6,59,96,5.718159065628468
6,64,91,5.5014831294030495
6,121,84,5.1523297491039495
6,18,80,4.947253220424126
6,9,65,4.262943674790168
6,52,62,3.8534880025425053
6,38,59,3.7239444793732153
6,66,60,3.568780126065996
6,45,59,3.4500139043381566
6,50,43,2.758620689655171
6,122,46,2.612856878012606
6,32,43,2.5514460511679653
6,89,41,2.502780867630702
6,26,42,2.495056235323199
6,110,39,2.3405635891731555
6,85,34,2.1849674241220414
6,5,31,2.0091768631813123
6,62,30,1.7479739392976326
6,42,34,1.5294771968854284
6,48,30,1.5016685205784206
6,58,21,1.2904963848720805
6,61,20,0.8342602892102337
6,114,13,0.6430756395995554
6,74,12,0.5978865406006676
6,29,11,0.4866518353726363
6,95,11,0.45189098998887667
6,47,13,0.4171301446051168
6,100,6,0.31284760845383763
6,11,11,0.2780867630700779
6,33,7,0.2085650723025584
6,6,6,0.13904338153503895
6,57,3,0.11586948461253246
6,68,2,0.023173896922506494
6,21,8,0.0
6,51,1,0.0
6,69,25,0.0
6,90,1,0.0
6,75,1,0.0
6,113,1,0.0
6,15,0,0.0
6,31,0,0.0
6,36,0,0.0
6,92,0,0.0
6,102,0,0.0
7,27,7583,474.8205076347648
7,58,4370,293.41301655929794
7,41,3789,257.07685471779683
7,21,3738,252.99996629250597
7,94,3469,233.8035527690628
7,22,3434,224.65934371523304
7,86,3287,217.12578245980572
7,124,3027,203.56354081024114
7,66,2009,131.1600431455835
7,18,1846,122.58508682486621
7,53,1703,115.34177467717919
7,38,1630,111.81001674769563
7,12,1572,105.11772339636727
7,122,1397,95.36071602654539
7,16,1378,93.56043752317493
7,75,1119,77.0926329880728
7,4,1016,67.4383070561494
7,8,1001,66.77992908787607
7,101,931,58.95439377085673
7,49,756,51.03156108756532
7,2,712,48.71875436391538
7,127,712,47.86899465014079
7,59,681,45.86602072478205
7,30,698,45.673968226804625
7,109,689,45.60250476720196
7,112,724,45.33807405053264
7,116,692,44.81003396253555
7,87,665,43.885567296996825
7,62,591,38.41875588260463
7,20,560,38.25950189965752
7,72,566,37.37177110369566
7,63,459,30.731295956546234
7,82,445,30.432924847833597
7,3,460,29.860764834490393
7,119,406,27.588975725794437
7,50,397,27.17267178994819
7,56,400,27.155641099348983
7,5,399,27.142597166786587
7,9,401,26.929121582903644
7,61,403,26.888341543514112
7,80,399,26.649981460882575
7,32,388,26.644564186277126
7,73,406,26.080933547563262
7,45,384,24.98331479421574
7,125,356,24.053183300414013
7,88,328,22.508638664845126
7,29,334,22.147192532765917
7,33,298,20.137499629922534
7,17,294,19.3695155110617
7,85,280,19.115756323765215
7,103,273,18.3869758669053
7,123,269,17.69327030033366
7,84,257,17.439711752837447
7,64,262,16.972772777833903
7,106,259,16.890610779654107
7,95,248,16.059510567296964
7,110,242,15.892026494084286
7,67,247,15.752797225675572
7,107,235,14.767039134391768
7,113,220,13.912422071035001
7,44,205,13.656046400762738
7,11,213,13.356366624589144
7,13,188,12.099397653577343
7,34,177,11.598316788045402
7,24,175,11.310968416085217
7,89,172,11.264047471046243
7,70,160,10.716385337320308
7,43,153,9.97067929300407
7,71,155,9.635706340378219
7,1,138,9.210914621688504
7,91,139,8.68718866373266
7,46,124,7.7192250648869205
7,83,117,7.171857619577301
7,28,107,7.052238177099132
7,6,93,5.977913054078356
7,60,116,5.825917686318141
7,81,91,5.576181327015585
7,48,84,5.463355510315441
7,47,81,4.743518439291518
7,10,70,4.670894548536372
7,77,82,4.640572858731925
7,40,73,4.552090706845995
7,51,81,4.353795884315909
7,104,59,3.7594380962011646
7,111,56,3.376258520863638
7,19,55,3.279934053710472
7,118,43,2.8738151085747443
7,102,45,2.8065604294626874
7,74,47,2.4854004449388225
7,52,40,2.428293341808358
7,23,37,2.33653334623011
7,100,40,2.17834631071561
7,65,34,2.169076751946608
7,117,52,2.002224694104562
7,93,31,2.0006797676430605
7,0,43,1.9002595476455322
